Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-187.98439,97.61917,-65.87398,-304.81628,184.66666666666666,-180.06981,46.991577,-116.940125,-236.17697,214.8,-3.9274580478668213,79321,80.25159335136414,,74
-152.81137,141.2463,15.358803,-292.68652,149.5,-159.62794,75.210846,-27.447096,-267.67874,161.0,3.2216694355010986,80448,81.47371125221252,,75
-109.83463,142.1232,34.722992,-303.05072,185.0,-168.73195,89.51591,-34.751335,-299.69775,151.85714285714286,-3.395139455795288,81511,82.61778783798218,,76
-259.73514,35.53584,-221.17986,-306.92892,140.0,-108.571,89.60352,-29.597412,-326.61514,140.125,-2.1437795162200928,82632,83.69892477989197,,77
-238.06848,150.01321,-88.05527,-388.0817,204.0,-268.45575,122.60703,-88.07925,-492.43866,183.28571428571428,-1.820041537284851,83915,84.99400877952576,,78
-55.468937,8.475412,-43.805035,-63.69128,141.0,-218.685,101.63183,-37.60367,-344.7918,185.0,-2.417217969894409,85025,86.09948134422302,,79
-72.28572,57.700054,-27.162415,-153.72742,166.0,-122.746185,74.48208,-42.349823,-220.32373,190.83333333333334,-8.198272705078125,86170,87.319491147995,,80
-86.1507,69.86358,-9.757729,-178.6101,146.66666666666666,-114.33097,90.972855,-14.338425,-306.0547,195.83333333333334,-1.4139069318771362,87345,88.50536251068115,,81
-96.51346,109.26502,-11.785896,-250.7888,162.0,-125.74983,92.88334,1.1468658,-268.5548,163.28571428571428,0.11878474801778793,88488,89.68821001052856,,82
-86.40955,15.32946,-71.08009,-101.73901,217.0,-54.643448,44.09769,4.133728,-143.1358,170.33333333333334,-0.48700445890426636,89510,90.72656846046448,,83
-48.746147,66.990166,18.244022,-115.73631,219.5,-43.396587,45.43137,21.202301,-120.52174,148.71428571428572,3.654602289199829,90551,91.80307745933533,,84
-65.27448,77.30262,9.455553,-171.74167,147.0,-38.31808,33.50675,-3.956627,-106.03984,144.85714285714286,2.197178363800049,91565,92.84909415245056,,85
-51.051464,14.559052,-30.932938,-64.90319,167.33333333333334,-46.15591,32.59812,7.048218,-100.46396,164.42857142857142,-0.276553213596344,92716,94.11454319953918,,86
-34.990143,15.253732,-20.524315,-56.081966,186.0,-22.398327,14.1172695,-5.35495,-45.563404,149.0,-0.053529929369688034,93759,95.26977372169495,,87
-2.909319,18.892433,22.043541,-23.65631,139.0,-32.87968,27.151934,17.26339,-66.69903,160.57142857142858,2.5912022590637207,94883,96.3930675983429,,88
-31.656803,33.886677,26.74341,-56.385353,146.25,-22.928188,34.207767,63.353104,-54.07752,124.44444444444444,2.3426930904388428,96003,97.62037348747253,,89
-36.44747,34.380367,-3.2567673,-83.8129,144.33333333333334,-51.22386,50.589996,-0.0096588135,-159.0387,125.375,1.287095546722412,97006,98.68894171714783,,90
-8.881499,14.205886,6.178065,-27.927269,150.66666666666666,-38.871006,22.529804,-16.239523,-90.964226,126.75,0.8773600459098816,98020,99.7225513458252,,91
-24.31374,38.39558,32.010677,-74.35051,106.75,-45.01772,31.256397,-6.3510933,-105.01797,113.33333333333333,1.4180800914764404,99040,100.74724698066711,,92
76.7816,0.0,76.7816,76.7816,1000.0,-23.987402,31.817278,7.204895,-93.896225,129.0,-0.33331558108329773,100072,102.82879614830017,,93
-2.2947242,29.563925,21.838654,-43.928684,140.33333333333334,-40.630257,20.863783,3.5820541,-75.92199,116.5,0.7995085716247559,101237,103.91497850418091,,94
-37.617317,39.433525,6.681999,-89.104355,136.0,-7.34064,24.045645,28.09436,-49.05757,130.75,1.670208215713501,102283,104.93118977546692,,95
-55.36409,12.468934,-43.68378,-72.64493,146.33333333333334,-13.416781,38.018833,37.187057,-90.10191,108.7,3.2998549938201904,103370,106.03099370002747,,96
-20.206612,36.183132,22.927986,-71.50295,131.0,-37.898335,35.751152,40.527206,-87.164566,117.11111111111111,-1.6566941738128662,104424,107.12256097793579,,97
-25.965927,11.413281,-12.899368,-40.121353,119.25,-22.38073,25.26022,20.651964,-74.01581,118.44444444444444,0.8813179731369019,105490,108.23236155509949,,98
20.143398,52.540874,72.68427,-32.397476,551.0,-8.024779,26.230913,44.26465,-48.091274,132.875,1.6472980976104736,106553,110.15484309196472,,99
-27.759647,30.771524,19.855614,-65.064285,122.25,-39.112217,40.210747,16.937561,-110.708206,120.66666666666667,1.6669286489486694,107639,111.2431993484497,,100
-34.001705,34.1568,20.084526,-64.66078,118.75,-38.579853,36.507298,20.416574,-112.02754,114.66666666666667,-1.5366939306259155,108671,112.26156401634216,,101
-11.393864,50.883694,60.41213,-51.377296,151.66666666666666,-31.90448,30.30987,10.028744,-74.50514,122.22222222222223,0.055097345262765884,109771,113.33661103248596,,102
-42.509243,56.523087,3.2268543,-122.152695,134.66666666666666,-10.708696,31.159086,38.51892,-62.3149,120.55555555555556,0.884838879108429,110856,114.33444476127625,,103
-39.762096,38.84049,-3.6993103,-105.04791,128.5,-54.139797,34.43655,-11.147354,-120.355965,158.0,2.7400403022766113,111962,115.46707963943481,,104
-6.6735997,21.342514,23.508839,-21.905195,136.66666666666666,-60.215614,52.879623,10.543083,-166.06845,129.5,1.8359295129776,112998,116.464111328125,,105
-46.53959,37.903694,6.9218674,-98.7021,128.25,-70.52158,36.358288,-20.521347,-123.60236,146.25,5.167148113250732,114168,117.62367725372314,,106
-80.81663,39.00899,-44.754513,-135.00284,143.66666666666666,-62.049953,41.56783,8.760136,-142.9204,128.25,2.6580636501312256,115194,118.62126755714417,,107
-172.98625,29.936016,-130.92007,-198.15158,160.0,64.458,0.0,64.458,64.458,1000.0,2.4455299377441406,116194,119.84738850593567,,108
-95.38613,68.870285,2.0091476,-144.6263,167.0,-116.07368,74.53824,-45.32064,-250.75005,168.57142857142858,-1.0616381168365479,117374,121.03666996955872,,109
-131.4546,44.732098,-94.72242,-194.42451,154.0,-153.8809,39.49858,-114.41032,-227.7931,177.0,5.742236137390137,118436,122.10862445831299,,110
-83.81939,60.83807,-23.650665,-167.16443,169.0,-90.03751,31.003845,-49.383392,-142.54065,174.33333333333334,4.098483085632324,119482,123.21197128295898,,111
-171.94983,30.434826,-137.45633,-211.49158,181.66666666666666,-34.273376,77.05835,43.466934,-182.00844,217.0,2.316864490509033,120567,124.40828442573547,,112
-168.29987,36.773956,-129.81865,-217.83705,190.0,-151.54497,53.52526,-82.86894,-207.87877,207.0,5.2963128089904785,121602,125.58784818649292,,113
-343.17682,159.47078,-183.70602,-502.64758,250.0,-135.88448,53.44958,-51.806114,-216.16187,225.4,3.6345629692077637,122729,126.80538558959961,,114
-162.63763,119.07462,-43.563004,-281.71225,217.5,-147.64536,81.66527,2.213173,-225.40918,225.0,2.94316029548645,123854,127.96610593795776,,115
-80.47306,8.597916,-71.875145,-89.07098,241.0,-191.1412,99.46899,-34.33115,-346.7463,231.0,-1.1676225662231445,125009,129.24433493614197,,116
5.4703712,0.0,5.4703712,5.4703712,1000.0,-283.98547,153.36555,-129.8,-506.60916,250.5,2.110464334487915,126011,131.217871427536,,117
-513.84106,0.0,-513.84106,-513.84106,408.0,-276.5137,166.41911,-131.42053,-555.204,242.2,-0.7991795539855957,127222,132.4970395565033,,118
-180.77992,29.404095,-155.53824,-222.01971,169.66666666666666,-365.51773,79.115616,-265.9794,-461.2419,251.75,-3.837029457092285,128229,133.64967703819275,,119
-687.7676,344.9841,-342.7835,-1032.7517,411.0,-329.94135,133.25482,-194.59138,-490.95126,266.25,-1.8896843194961548,129294,135.26231336593628,,120
-343.01334,91.316864,-215.79352,-425.84543,202.33333333333334,-297.0248,84.80957,-198.53796,-449.1771,169.83333333333334,3.854907989501953,130313,136.4641089439392,,121
-375.0754,110.70096,-264.37445,-485.77637,281.0,-354.14075,115.74078,-148.77545,-496.6781,273.0,1.327688455581665,131678,137.98644185066223,,122
-213.33609,138.86777,-74.46832,-352.20386,252.0,-354.50302,96.39603,-234.12325,-518.3008,232.8,1.987526774406433,132842,139.25868797302246,,123
-226.21075,103.62147,-122.58928,-329.8322,210.0,-295.08032,131.83081,-96.22602,-466.40808,258.0,-1.1913208961486816,133874,140.37769055366516,,124
-272.0625,27.294024,-237.48862,-306.55743,142.25,-266.54608,44.51057,-180.94823,-315.54993,183.0,-2.187793016433716,134972,141.5973641872406,,125
-263.03766,64.95961,-198.07803,-327.99725,218.5,-245.48631,91.26414,-74.0412,-330.18253,161.71428571428572,2.0150859355926514,136104,142.74638319015503,,126
-284.06485,0.0,-284.06485,-284.06485,493.0,-225.42929,75.37098,-143.90665,-347.08817,253.25,-0.47305309772491455,137117,143.9583704471588,,127
-150.34991,33.353256,-116.99666,-183.70317,302.0,-300.93848,101.73817,-203.3778,-510.05994,216.33333333333334,-0.6530063152313232,138415,145.4451334476471,,128
-189.57402,113.62027,-2.1851215,-307.1244,149.75,-278.35413,86.77758,-139.81242,-419.0409,135.625,3.3289449214935303,139500,146.63155961036682,,129
-298.25552,73.076416,-209.30243,-388.2925,146.66666666666666,-234.5844,30.143013,-198.63507,-280.79895,146.57142857142858,1.8473577499389648,140526,147.6666841506958,,130
-283.97897,43.37542,-241.22487,-343.4507,154.0,-244.62642,34.72897,-201.22496,-311.4555,156.85714285714286,-1.6410982608795166,141624,148.75508093833923,,131
