Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-64.07497,67.81723,14.781502,-199.3584,377.3333333333333,51.701244,41.425983,93.12723,10.275261,1000.0,15.929916381835938,177504,289.3737108707428,,85
-24.006124,39.470596,23.074013,-100.05879,357.5,-85.54158,99.35974,31.405579,-268.44412,411.2,21.745914459228516,179560,295.22210931777954,,86
-19.930277,73.640816,54.49785,-146.06052,457.3333333333333,-26.629381,52.545803,36.130547,-184.00937,218.92307692307693,-2.578995943069458,182406,302.66037607192993,,87
-14.936361,35.38103,44.0148,-89.313,262.125,-53.691685,149.58969,79.9955,-380.70416,432.5,14.236186981201172,185001,308.8729889392853,,88
-32.074226,38.750885,25.981628,-92.41423,207.7,-6.6861043,35.807842,46.261047,-101.94836,211.07142857142858,20.591190338134766,187956,314.4238600730896,,89
-12.433487,31.884438,27.444412,-70.60924,209.8,-26.236921,73.004364,53.501537,-137.25621,292.42857142857144,42.7174072265625,190003,319.0192141532898,,90
-25.708273,26.068941,22.260773,-83.893906,209.57142857142858,-15.967744,35.35698,36.921238,-66.931305,267.625,13.308633804321289,192144,324.98703503608704,,91
-21.905481,33.77229,51.108704,-62.77299,289.42857142857144,-53.1075,50.560055,21.828445,-116.23567,277.44444444444446,17.869211196899414,194641,330.4564654827118,,92
-42.54941,45.630417,4.388344,-120.65246,286.7142857142857,-26.169392,49.691563,32.356014,-122.21757,293.7142857142857,3.317013740539551,196697,335.6879150867462,,93
-28.65172,30.128136,7.3263626,-77.83616,375.2857142857143,-20.20078,18.140944,1.7054291,-42.185066,554.6,2.2298378944396973,199470,343.7243003845215,,94
-73.718666,68.638855,19.669487,-221.99109,259.75,-17.518414,43.003075,45.88028,-89.23889,507.4,40.03451156616211,202007,349.88972783088684,,95
-58.31911,77.47604,25.021164,-211.55994,469.6666666666667,-56.106453,60.08425,34.098797,-167.87648,267.8,12.082636833190918,204685,357.00577449798584,,96
-21.248457,46.73491,59.429207,-93.93819,312.85714285714283,-29.96274,73.735916,47.33693,-203.34274,307.0,17.444650650024414,206834,362.039457321167,,97
-63.868774,80.7452,20.21407,-267.05945,250.33333333333334,-70.668495,76.094536,-2.4454355,-269.75195,231.44444444444446,-8.81210708618164,208917,366.26594400405884,,98
-51.57759,25.162512,-35.978745,-95.142166,598.75,-45.715714,103.74372,26.761517,-316.3076,341.0,41.794193267822266,211645,373.6966142654419,,99
-34.69754,45.69478,27.965427,-125.88719,267.0,-57.567978,110.40169,48.09261,-310.36514,254.0,6.303598403930664,213677,378.38600277900696,,100
-40.165855,52.789757,21.65229,-138.41333,494.6,-92.066055,84.33337,25.560562,-222.69409,261.625,6.003053665161133,215770,384.1783194541931,,101
-39.153255,35.107315,13.96373,-92.61011,405.3333333333333,-40.708527,47.620525,13.981642,-121.65201,432.5,26.072973251342773,218365,391.10316276550293,,102
-79.928314,51.204235,-17.509468,-164.1076,400.8,-44.413208,41.062943,20.079372,-100.6247,307.2857142857143,15.74075698852539,220516,396.3605604171753,,103
-62.468487,84.71036,23.745794,-203.19194,332.0,-28.723333,49.638794,61.093704,-119.580345,189.0909090909091,3.8452847003936768,222596,401.1589004993439,,104
-108.864685,43.973602,-42.034203,-160.64633,697.75,-26.833405,38.25257,16.47373,-97.63322,408.6,50.04841232299805,224639,408.31254506111145,,105
-20.331398,51.82031,46.11379,-146.66391,273.7,-36.652813,38.092556,9.198769,-108.1976,404.85714285714283,10.652396202087402,227473,415.2549307346344,,106
-7.9273334,13.014253,12.563915,-24.886093,236.22222222222223,-54.694412,67.53833,12.7372055,-174.09236,272.25,15.56883430480957,229651,420.46284461021423,,107
-12.324731,13.663591,3.103407,-34.326065,481.8,-32.685154,83.94469,27.755035,-217.27539,429.1666666666667,45.305572509765625,232226,427.9243664741516,,108
-30.067055,3.1552424,-26.844936,-34.351463,743.3333333333334,-98.68342,120.90936,2.9613266,-339.28003,297.0,18.066158294677734,234602,433.49824571609497,,109
12.793384,20.293362,42.877327,-7.447754,574.0,-42.0855,43.130123,6.676243,-106.6335,552.5,43.57969665527344,236812,440.69137954711914,,110
-16.414522,62.249104,40.81035,-197.2951,187.1818181818182,-39.459778,15.150269,-13.551506,-51.82872,608.5,35.4386100769043,239246,446.8357331752777,,111
-9.023699,25.720182,44.299397,-44.950962,255.625,-16.574966,31.452517,26.628616,-79.884415,259.0,38.76396179199219,241318,452.2923617362976,,112
-65.00372,60.339462,-8.038708,-173.40408,336.0,-17.767204,36.395798,47.421776,-71.076355,224.55555555555554,12.594060897827148,243339,457.0769553184509,,113
-31.971954,46.970203,39.442413,-99.76115,266.44444444444446,-15.211892,71.86463,44.971203,-199.86821,270.875,20.737688064575195,245506,462.92656660079956,,114
4.7822194,22.837685,44.80841,-39.41919,134.26666666666668,9.769039,24.956562,55.514954,-26.28037,255.66666666666666,27.839969635009766,247807,467.8182792663574,,115
0.7675217,37.53606,73.248825,-31.460724,527.6,-25.042488,78.74969,50.551567,-188.98676,317.875,22.439298629760742,250350,475.00410985946655,,116
-1.7305474,33.308273,44.43522,-63.86902,234.55555555555554,-3.067012,26.343767,33.138737,-36.969467,355.8333333333333,22.043701171875,252485,480.47507429122925,,117
